OID,Oversight Agency,Operator Name,Location Name,Address,City,State,Postcode,WiFi Dwn,WiFi Up,Wi-Fi Available,Workstation #,Staffed,Mon Open,Mon Close,Mon Open_2,Mon Close_2,Tue Open,Tue Close,Tue Open_2,Tue Close_2,Wed Open,Wed Close,Wed Open_2,Wed Close_2,Thu Open,Thu Close,Thu Open_2,Thu Close_2,Fri Open,Fri Close,Fri Open_2,Fri Close_2,Sat Open,Sat Close,Sat Open_2,Sat Close_2,Sun Open,Sun Close,Language Access,Wheelchair Accessible,Wheelchair Access Notes,OS Accessibility Features,Open Lab Hrs Per Wk,Training  Hours Per Wk,Supplementary Equipment,Device Loaning,Devices Loaned,Access Requirements,Access Notes,URL,BoroCode,Borough,NTA Name
106,Brooklyn Public Library,Brooklyn Public Library,Clinton Hill,376-380 Washington Avenue,Brooklyn,NY,11238,10.0,1.0,True,13,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, French, Russian.",Y,,True,48:00:00,4.3,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/clintonhill,3,Brooklyn,Clinton Hill
204,Queens Library,Queens Library,Poppenhusen,121-23 14 Avenue,College point,NY,11356,20.0,20.0,True,11,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Korean, Spanish.",Y,,True,44:00:00,0.8,"Printer, Scanner",30.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Poppenhusen,4,Queens,College Point
164,Queens Library,Queens Library,Central Library CLDC,89-11 Merrick Boulevard,Jamaica,NY,11432,600.0,600.0,True,18,True,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,12:00 PM,5:00 PM,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Bengali, Spanish. Computer classes in Spanish and Bengali.",Y,,True,70:00:00,0.6,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Central Library,4,Queens,Jamaica
483,Department of Youth and Community Development,United Activities Unlimited. Inc.,West Brighton I,230 Broadway,Staten Island,NY,10310,3.0,1.0,True,7,False,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,11:00 AM,2:00 PM,,,Closed,Closed,,Y,,True,13:00:00,0.0,"Printer, Projector,  Video Gaming Consoles:  PS4",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,http://unitedactivities.org/westbrighton/,5,Staten Island,West New Brighton-New Brighton-St. George
418,Department of Youth and Community Development,CAMBA,Albany,164 Troy Avenue,Brooklyn,NY,11213,,,False,11,False,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,,N,,True,27:00:00,0.0,"Printer, Scanner, Projector, Digital Media Equipment, Music Recording Equipment",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.camba.org/programs/educationyouthdevelopment/communitycenters/cornerstonecommunitycenters,3,Brooklyn,Crown Heights North
18,New York Public Library,New York Public Library,Columbus,742 10th Avenue,New York,NY,10019,50.0,50.0,True,54,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,25.0,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/columbus,1,Manhattan,Clinton
175,Queens Library,Queens Library,Flushing,41-17 Main Street,Flushing,NY,11355,200.0,200.0,True,101,True,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,12:00 PM,5:00 PM,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Spanish, Korean, Russian, Bengali, Gujarati, Hindi, Punjabi, Urdu.  Computer classes in Spanish and Mandarin.",Y,,True,70:00:00,6.5,"Printer, Scanner",46.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Flushing,4,Queens,Flushing
406,Department for the Aging,UNITED JEWISH COUNCIL OF THE EAST SIDE INC,UJC ADULT LUNCHEON CLUB NEIGHBORHOOD SC,15 Bialystoker Place,Manhattan,NY,10002,25.0,6.0,True,3,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,3:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,39:00:00,2.0,,,,Must be 60+ years of age to access,,http://ujceastside.org/ujc-senior-services,1,Manhattan,Lower East Side
36,New York Public Library,New York Public Library,Huguenot Park,830 Huguenot Avenue,Staten Island,NY,10312,30.0,30.0,True,15,True,10:00 AM,7:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,7:00 PM,,,11:00 AM,8:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,49:00:00,0.0,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/huguenot-park,5,Staten Island,Rossville-Woodrow
215,Queens Library,Queens Library,Seaside,116-15 Rockaway Beach Boulevard,Rockaway Park,NY,11694,20.0,20.0,True,24,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Spanish.",Y,,True,44:00:00,0.6,"Printer, Scanner",30.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Seaside,4,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
393,Department for the Aging,STANLEY M ISAACS NEIGHBORHOOD CENTER INC,STANLEY ISAACS NEIGHBORHOOD SENIOR CTR,415 East 93rd Street,Manhattan,NY,10128,17.0,10.0,True,8,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,2.0,Printer,,,Must be 60+ years of age to access,,https://www.isaacscenter.org,1,Manhattan,Yorkville
402,Department for the Aging,THE NEIGHBORHOOD SELF-HELP BY OLDER PERSONS PROJECT INC,THOMAS GUESS NEIGHBORHOOD SENIOR CENTER,2070 Clinton Avenue,Bronx,NY,10457,41.0,26.0,True,15,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,True,40:00:00,3.0,Printer,,,Must be 60+ years of age to access,,https://www.nshopp.org/senior-programs-and-services/nshopp-guess-senior-center,2,Bronx,East Tremont
114,Brooklyn Public Library,Brooklyn Public Library,Eastern Parkway,1044-46 Eastern Parkway,Brooklyn,NY,11213,101.0,35.0,True,53,True,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,Y,,True,48:00:00,4.5,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/easternparkway,3,Brooklyn,Crown Heights North
505,New York City Housing Authority,Kips Bay Boys & Girls Club,Throggs Neck Community Center,550 Balcom Avenue,Bronx,NY,10465,100.0,30.0,True,17,True,3:00 PM,9:00 PM,,,3:00 PM,9:00 PM,,,3:00 PM,9:00 PM,,,3:00 PM,9:00 PM,,,3:00 PM,9:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,30:00:00,0.0,Printer,,,Must be registered with program to access,,https://www.kipsbay.org,2,Bronx,Schuylerville-Throgs Neck-Edgewater Park
194,Queens Library,Queens Library,Maspeth,69-70 Grand Avenue,Maspeth,NY,11378,20.0,20.0,True,19,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Spanish, Chinese, Italian, Polish.",Y,,True,44:00:00,0.3,"Printer, Scanner",28.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Maspeth,4,Queens,Maspeth
334,Department for the Aging,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,MANHATTAN BEACH NEIGHBORHOOD SENIOR CTR,60 West End Avenue,Brooklyn,NY,11235,11.0,4.0,True,15,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Russian,Y,,True,40:00:00,4.0,Printer,,,Must be 60+ years of age to access,,https://www.jasa.org/community/senior-centers,3,Brooklyn,Brighton Beach
110,Brooklyn Public Library,Brooklyn Public Library,Cypress Hills,1197 Sutter Avenue,Brooklyn,NY,11208,101.0,35.0,True,26,True,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Bengali.",Y,,True,48:00:00,14.5,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/cypresshills,3,Brooklyn,East New York
234,Department of Parks and Recreation,Department of Parks and Recreation,Gertrude Ederle,232 W 60th Street,New York,NY,10023,3.0,1.0,True,8,True,8:00 AM,8:00 PM,,,8:00 AM,8:00 PM,,,8:00 AM,8:00 PM,,,8:00 AM,8:00 PM,,,8:00 AM,8:00 PM,,,8:00 AM,3:00 PM,,,8:00 AM,4:00 PM,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,75:00:00,10.6,Printer,,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,1,Manhattan,Lincoln Square
173,Queens Library,Queens Library,Elmhurst ALC,86-07 Broadway,Elmhurst,NY,11373,100.0,100.0,True,55,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Korean, Bengali, Hindi, Urdu, Burmese, Spanish, Tagalog.",Y,,True,47:00:00,0.0,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/services/adult-literacy/adult-learner-program/elmhurst,4,Queens,Elmhurst
6,New York Public Library,New York Public Library,Aguilar,174 East 110th Street,New York,NY,10029,200.0,200.0,True,70,True,11:00 AM,6:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,48:00:00,3.9,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/aguilar,1,Manhattan,East Harlem South
431,Department of Youth and Community Development,"JCC (Jewish Community Center of Staten Island, Inc.)",Carter (Gerard Carter/Stapleton),230 Broad Street,Staten Island,NY,10304,,,False,14,True,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,5:00 PM,10:00 PM,,,Closed,Closed,,Y,,True,25:00:00,12.0,"Printer, Tablets, Smartboard, Recording Studio Equipment",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,http://sijcc.org/cornerstone/,5,Staten Island,Stapleton-Rosebank
463,Department of Youth and Community Development,CCNY (The Child Center of New York),Redfern,1544 Hassock St.,Queens,NY,11691,91.0,78.0,True,10,True,2:30 PM,10:00 PM,,,2:30 PM,10:00 PM,,,2:30 PM,10:00 PM,,,2:30 PM,10:00 PM,,,2:30 PM,10:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,,Y,,True,44:30:00,0.0,"Printer, Scanner, Projector",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,http://childcenterny.org/locations/,4,Queens,Far Rockaway-Bayswater
159,Queens Library,Queens Library,Briarwood,85-12 Main Street,Briarwood,NY,11435,20.0,20.0,True,27,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Russian, Bengali, Spanish.",Y,,True,44:00:00,0.5,"Printer, Scanner",29.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Briarwood,4,Queens,Briarwood-Jamaica Hills
222,Queens Library,Queens Library,Whitestone,151-10 14 Road,Whitestone,NY,11357,20.0,20.0,True,18,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Korean, Greek, Italian.",Y,,True,44:00:00,1.3,"Printer, Scanner",30.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Whitestone,4,Queens,Whitestone
341,Department for the Aging,THE NEIGHBORHOOD SELF-HELP BY OLDER PERSONS PROJECT INC,NEIGHBORHOODD SHOPP ISC,910 East 172nd Street,Bronx,NY,10460,5.0,4.0,True,12,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Spanish; programming available in Spanish",Y,,True,40:00:00,10.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.nshopp.org/senior-programs-and-services,2,Bronx,Crotona Park East
4,New York Public Library,New York Public Library,67th Street,328 East 67th Street,New York,NY,10065,40.0,40.0,True,38,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,46:00:00,10.9,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/67th-street,1,Manhattan,Lenox Hill-Roosevelt Island
149,Brooklyn Public Library,Brooklyn Public Library,Washington Irving,360 Irving Avenue,Brooklyn,NY,11237,101.0,35.0,True,38,True,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,Y,,True,48:00:00,8.9,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/washingtonirving,3,Brooklyn,Bushwick North
473,Department of Youth and Community Development,United Activities Unlimited. Inc.,South Beach,155 Norway Avenue,Staten Island,NY,10305,75.0,75.0,True,5,False,6:00 PM,8:00 PM,,,6:00 PM,8:00 PM,,,6:00 PM,8:00 PM,,,6:00 PM,8:00 PM,,,6:00 PM,8:00 PM,,,10:00 AM,2:00 PM,,,Closed,Closed,,Y,,True,14:00:00,0.0,"Printer, Video Gaming Consoles: Xbox, Xbox 360, PS4",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,http://unitedactivities.org/southbeach/,5,Staten Island,Grasmere-Arrochar-Ft. Wadsworth
29,New York Public Library,New York Public Library,Great Kills,56 Giffords Lane,Staten Island,NY,10308,30.0,30.0,True,21,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,46:00:00,4.4,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/great-kills,5,Staten Island,Great Kills
